timestamp,total_transfer_vol_bw_exchanges_btc_from_all_exchanges_to_all_exchanges
2014-11-08T00:00:00Z,117.9871311
2014-11-09T00:00:00Z,1652.430484
2014-11-10T00:00:00Z,3204.038544
2014-11-11T00:00:00Z,301.0980493
2014-11-12T00:00:00Z,7859.333003
2014-11-13T00:00:00Z,7506.137657
2014-11-14T00:00:00Z,4799.591109
2014-11-15T00:00:00Z,3950.298064
2014-11-16T00:00:00Z,2238.60633
2014-11-17T00:00:00Z,2970.002266
2014-11-18T00:00:00Z,2508.001379
2014-11-19T00:00:00Z,1351.753671
2014-11-20T00:00:00Z,2415.48025
2014-11-21T00:00:00Z,2229.628736
2014-11-22T00:00:00Z,1368.424593
2014-11-23T00:00:00Z,1384.149389
2014-11-24T00:00:00Z,2474.666336
2014-11-25T00:00:00Z,1049.471367
2014-11-26T00:00:00Z,941.0301065
2014-11-27T00:00:00Z,1419.51426
2014-11-28T00:00:00Z,1585.04624
2014-11-29T00:00:00Z,691.4522306
2014-11-30T00:00:00Z,799.6823695
2014-12-01T00:00:00Z,892.4104742
2014-12-02T00:00:00Z,1423.058278
2014-12-03T00:00:00Z,600.6896437
2014-12-04T00:00:00Z,1903.949298
2014-12-05T00:00:00Z,2009.545347
2014-12-06T00:00:00Z,1580.940306
2014-12-07T00:00:00Z,254.9854409
2014-12-08T00:00:00Z,453.9761651
2014-12-09T00:00:00Z,3169.788936
2014-12-10T00:00:00Z,757.4135518
2014-12-11T00:00:00Z,2633.052046
2014-12-12T00:00:00Z,2494.563044
2014-12-13T00:00:00Z,517.045512
2014-12-14T00:00:00Z,1707.492825
2014-12-15T00:00:00Z,2189.456463
2014-12-16T00:00:00Z,3563.59767
2014-12-17T00:00:00Z,3934.137571
2014-12-18T00:00:00Z,7062.941175
2014-12-19T00:00:00Z,1704.068663
2014-12-20T00:00:00Z,1929.710894
2014-12-21T00:00:00Z,1432.214654
2014-12-22T00:00:00Z,1839.2865
2014-12-23T00:00:00Z,1041.183814
2014-12-24T00:00:00Z,389.9333507
2014-12-25T00:00:00Z,120.9470449
2014-12-26T00:00:00Z,1376.373955
2014-12-27T00:00:00Z,2035.231265
2014-12-28T00:00:00Z,1651.994885
2014-12-29T00:00:00Z,1086.988544
2014-12-30T00:00:00Z,1290.768981
2014-12-31T00:00:00Z,2891.724474
2015-01-01T00:00:00Z,925.3748768
2015-01-02T00:00:00Z,543.7861511
2015-01-03T00:00:00Z,3978.488603
2015-01-04T00:00:00Z,4695.0706
2015-01-05T00:00:00Z,331.9400748
2015-01-06T00:00:00Z,4728.22761
2015-01-07T00:00:00Z,3069.0442
2015-01-08T00:00:00Z,2254.043054
2015-01-09T00:00:00Z,2600.255576
2015-01-10T00:00:00Z,20292.15096
2015-01-11T00:00:00Z,2694.805052
2015-01-12T00:00:00Z,1062.498405
2015-01-13T00:00:00Z,6383.661406
2015-01-14T00:00:00Z,23094.84734
2015-01-15T00:00:00Z,13932.38924
2015-01-16T00:00:00Z,5227.408612
2015-01-17T00:00:00Z,5080.99604
2015-01-18T00:00:00Z,2246.635422
2015-01-19T00:00:00Z,2256.733166
2015-01-20T00:00:00Z,5257.805738
2015-01-21T00:00:00Z,7704.728562
2015-01-22T00:00:00Z,10340.63055
2015-01-23T00:00:00Z,1921.014489
2015-01-24T00:00:00Z,6637.273329
2015-01-25T00:00:00Z,8354.063238
2015-01-26T00:00:00Z,12508.62206
2015-01-27T00:00:00Z,9558.353735
2015-01-28T00:00:00Z,3326.145536
2015-01-29T00:00:00Z,3038.157736
2015-01-30T00:00:00Z,1907.932278
2015-01-31T00:00:00Z,2045.500507
2015-02-01T00:00:00Z,1222.135809
2015-02-02T00:00:00Z,1026.15364
2015-02-03T00:00:00Z,2611.720742
2015-02-04T00:00:00Z,897.5517942
2015-02-05T00:00:00Z,1629.50537
2015-02-06T00:00:00Z,919.913945
2015-02-07T00:00:00Z,1384.947166
2015-02-08T00:00:00Z,2684.29985
2015-02-09T00:00:00Z,849.4615625
2015-02-10T00:00:00Z,748.4867047
2015-02-11T00:00:00Z,654.5621445
2015-02-12T00:00:00Z,802.4772693
2015-02-13T00:00:00Z,1447.055334
2015-02-14T00:00:00Z,1898.037646
2015-02-15T00:00:00Z,3799.667338
2015-02-16T00:00:00Z,1953.057531
2015-02-17T00:00:00Z,1390.337631
2015-02-18T00:00:00Z,1137.58023
2015-02-19T00:00:00Z,628.1881718
2015-02-20T00:00:00Z,768.9207069
2015-02-21T00:00:00Z,749.1130792
2015-02-22T00:00:00Z,407.4535596
2015-02-23T00:00:00Z,874.0419807
2015-02-24T00:00:00Z,654.9346526
2015-02-25T00:00:00Z,365.2510699
2015-02-26T00:00:00Z,717.7642402
2015-02-27T00:00:00Z,2244.916329
2015-02-28T00:00:00Z,1419.324554
2015-03-01T00:00:00Z,1109.433869
2015-03-02T00:00:00Z,2535.391983
2015-03-03T00:00:00Z,2374.275225
2015-03-04T00:00:00Z,2734.333748
2015-03-05T00:00:00Z,2410.343066
2015-03-06T00:00:00Z,3643.607988
2015-03-07T00:00:00Z,1108.546193
2015-03-08T00:00:00Z,672.453886
2015-03-09T00:00:00Z,3353.318679
2015-03-10T00:00:00Z,4791.529156
2015-03-11T00:00:00Z,2641.927328
2015-03-12T00:00:00Z,1950.965122
2015-03-13T00:00:00Z,2098.223122
2015-03-14T00:00:00Z,618.7587415
2015-03-15T00:00:00Z,369.9668809
2015-03-16T00:00:00Z,1777.655414
2015-03-17T00:00:00Z,994.4238275
2015-03-18T00:00:00Z,2334.087781
2015-03-19T00:00:00Z,2222.371324
2015-03-20T00:00:00Z,1905.414859
2015-03-21T00:00:00Z,1083.127177
2015-03-22T00:00:00Z,1274.238718
2015-03-23T00:00:00Z,2075.169151
2015-03-24T00:00:00Z,2236.008393
2015-03-25T00:00:00Z,1387.711578
2015-03-26T00:00:00Z,1386.48521
2015-03-27T00:00:00Z,1997.871954
2015-03-28T00:00:00Z,1258.481032
2015-03-29T00:00:00Z,2420.550964
2015-03-30T00:00:00Z,1610.54779
2015-03-31T00:00:00Z,1182.831952
2015-04-01T00:00:00Z,531.2236313
2015-04-02T00:00:00Z,829.9269132
2015-04-03T00:00:00Z,813.604789
2015-04-04T00:00:00Z,649.1480804
2015-04-05T00:00:00Z,665.214203
2015-04-06T00:00:00Z,729.4269245
2015-04-07T00:00:00Z,782.3284883
2015-04-08T00:00:00Z,7648.364982
2015-04-09T00:00:00Z,1730.900031
2015-04-10T00:00:00Z,640.9839031
2015-04-11T00:00:00Z,744.5525059
2015-04-12T00:00:00Z,719.0182513
2015-04-13T00:00:00Z,1441.783023
2015-04-14T00:00:00Z,3578.303503
2015-04-15T00:00:00Z,1696.441338
2015-04-16T00:00:00Z,1178.400464
2015-04-17T00:00:00Z,752.0657299
2015-04-18T00:00:00Z,832.4073157
2015-04-19T00:00:00Z,576.0648306
2015-04-20T00:00:00Z,1126.102434
2015-04-21T00:00:00Z,686.227869
2015-04-22T00:00:00Z,1661.555895
2015-04-23T00:00:00Z,739.7294576
2015-04-24T00:00:00Z,780.1949514
2015-04-25T00:00:00Z,510.7081419
2015-04-26T00:00:00Z,2596.078085
2015-04-27T00:00:00Z,2100.121207
2015-04-28T00:00:00Z,1947.521515
2015-04-29T00:00:00Z,585.2856871
2015-04-30T00:00:00Z,2405.87432
2015-05-01T00:00:00Z,710.0125769
2015-05-02T00:00:00Z,834.3664993
2015-05-03T00:00:00Z,207.1872992
2015-05-04T00:00:00Z,2695.899098
2015-05-05T00:00:00Z,547.0022417
2015-05-06T00:00:00Z,2210.432847
2015-05-07T00:00:00Z,3892.743924
2015-05-08T00:00:00Z,822.8861931
2015-05-09T00:00:00Z,417.4228353
2015-05-10T00:00:00Z,277.3480794
2015-05-11T00:00:00Z,839.4780251
2015-05-12T00:00:00Z,1214.870797
2015-05-13T00:00:00Z,964.5339419
2015-05-14T00:00:00Z,2810.890305
2015-05-15T00:00:00Z,334.9321868
2015-05-16T00:00:00Z,241.4456684
2015-05-17T00:00:00Z,359.872256
2015-05-18T00:00:00Z,1904.151995
2015-05-19T00:00:00Z,602.6267601
2015-05-20T00:00:00Z,1874.622105
2015-05-21T00:00:00Z,1574.573343
2015-05-22T00:00:00Z,1022.990661
2015-05-23T00:00:00Z,310.8367396
2015-05-24T00:00:00Z,278.4569865
2015-05-25T00:00:00Z,901.5099204
2015-05-26T00:00:00Z,1251.591067
2015-05-27T00:00:00Z,804.4762442
2015-05-28T00:00:00Z,731.4026717
2015-05-29T00:00:00Z,604.8618145
2015-05-30T00:00:00Z,530.2322236
2015-05-31T00:00:00Z,698.1202546
2015-06-01T00:00:00Z,2553.147835
2015-06-02T00:00:00Z,1989.990867
2015-06-03T00:00:00Z,1772.134815
2015-06-04T00:00:00Z,1173.307204
2015-06-05T00:00:00Z,1246.616781
2015-06-06T00:00:00Z,767.5567824
2015-06-07T00:00:00Z,789.6248184
2015-06-08T00:00:00Z,1582.609714
2015-06-09T00:00:00Z,1793.360985
2015-06-10T00:00:00Z,342.8459996
2015-06-11T00:00:00Z,933.9419094
2015-06-12T00:00:00Z,978.5555777
2015-06-13T00:00:00Z,517.9269632
2015-06-14T00:00:00Z,792.8758379
2015-06-15T00:00:00Z,1207.332556
2015-06-16T00:00:00Z,2626.042405
2015-06-17T00:00:00Z,2326.973278
2015-06-18T00:00:00Z,1427.460292
2015-06-19T00:00:00Z,654.5418819
2015-06-20T00:00:00Z,439.0235275
2015-06-21T00:00:00Z,335.7590242
2015-06-22T00:00:00Z,659.4815944
2015-06-23T00:00:00Z,596.791601
2015-06-24T00:00:00Z,907.062808
2015-06-25T00:00:00Z,1827.146735
2015-06-26T00:00:00Z,1053.867838
2015-06-27T00:00:00Z,1024.866
2015-06-28T00:00:00Z,1008.545843
2015-06-29T00:00:00Z,1596.995134
2015-06-30T00:00:00Z,6248.14422
2015-07-01T00:00:00Z,1998.252579
2015-07-02T00:00:00Z,818.0965685
2015-07-03T00:00:00Z,4065.859698
2015-07-04T00:00:00Z,905.6238136
2015-07-05T00:00:00Z,3168.566209
2015-07-06T00:00:00Z,2557.675065
2015-07-07T00:00:00Z,2754.785595
2015-07-08T00:00:00Z,2111.183952
2015-07-09T00:00:00Z,1667.676563
2015-07-10T00:00:00Z,4650.805766
2015-07-11T00:00:00Z,1048.235829
2015-07-12T00:00:00Z,725.7847506
2015-07-13T00:00:00Z,1080.53097
2015-07-14T00:00:00Z,1437.974671
2015-07-15T00:00:00Z,1254.160832
2015-07-16T00:00:00Z,4763.533856
2015-07-17T00:00:00Z,1948.976659
2015-07-18T00:00:00Z,706.3506614
2015-07-19T00:00:00Z,980.9127743
2015-07-20T00:00:00Z,906.8245276
2015-07-21T00:00:00Z,1174.869655
2015-07-22T00:00:00Z,1700.451968
2015-07-23T00:00:00Z,584.5344369
2015-07-24T00:00:00Z,1052.235464
2015-07-25T00:00:00Z,1095.822162
2015-07-26T00:00:00Z,801.1484821
2015-07-27T00:00:00Z,3108.964026
2015-07-28T00:00:00Z,649.4033403
2015-07-29T00:00:00Z,1442.872064
2015-07-30T00:00:00Z,3488.584572
2015-07-31T00:00:00Z,2608.746093
2015-08-01T00:00:00Z,1698.390639
2015-08-02T00:00:00Z,498.6478375
2015-08-03T00:00:00Z,1283.023159
2015-08-04T00:00:00Z,1064.283717
2015-08-05T00:00:00Z,4628.706775
2015-08-06T00:00:00Z,993.7517683
2015-08-07T00:00:00Z,1936.723561
2015-08-08T00:00:00Z,1493.585926
2015-08-09T00:00:00Z,1668.788937
2015-08-10T00:00:00Z,1326.580611
2015-08-11T00:00:00Z,2181.753458
2015-08-12T00:00:00Z,2798.148083
2015-08-13T00:00:00Z,5040.160149
2015-08-14T00:00:00Z,5306.357826
2015-08-15T00:00:00Z,1138.192238
2015-08-16T00:00:00Z,1013.843146
2015-08-17T00:00:00Z,1360.463905
2015-08-18T00:00:00Z,2336.078493
2015-08-19T00:00:00Z,3495.5522
2015-08-20T00:00:00Z,3467.605568
2015-08-21T00:00:00Z,1536.218473
2015-08-22T00:00:00Z,1037.05848
2015-08-23T00:00:00Z,827.2839602
2015-08-24T00:00:00Z,2974.512802
2015-08-25T00:00:00Z,2927.978182
2015-08-26T00:00:00Z,1880.604149
2015-08-27T00:00:00Z,1727.741061
2015-08-28T00:00:00Z,870.2781926
2015-08-29T00:00:00Z,740.5275992
2015-08-30T00:00:00Z,572.0688646
2015-08-31T00:00:00Z,1212.534354
2015-09-01T00:00:00Z,1650.951345
2015-09-02T00:00:00Z,1413.258772
2015-09-03T00:00:00Z,1971.096469
2015-09-04T00:00:00Z,1579.463728
2015-09-05T00:00:00Z,522.1016621
2015-09-06T00:00:00Z,318.9909457
2015-09-07T00:00:00Z,1363.935973
2015-09-08T00:00:00Z,1570.398926
2015-09-09T00:00:00Z,1910.333785
2015-09-10T00:00:00Z,1557.155327
2015-09-11T00:00:00Z,1636.147589
2015-09-12T00:00:00Z,708.6352668
2015-09-13T00:00:00Z,1216.660047
2015-09-14T00:00:00Z,1693.664316
2015-09-15T00:00:00Z,1757.174083
2015-09-16T00:00:00Z,2637.634334
2015-09-17T00:00:00Z,1005.123189
2015-09-18T00:00:00Z,1614.66324
2015-09-19T00:00:00Z,395.2809094
2015-09-20T00:00:00Z,1610.333236
2015-09-21T00:00:00Z,1919.140438
2015-09-22T00:00:00Z,986.8397692
2015-09-23T00:00:00Z,1598.168579
2015-09-24T00:00:00Z,1900.064761
2015-09-25T00:00:00Z,1013.725658
2015-09-26T00:00:00Z,322.7301494
2015-09-27T00:00:00Z,385.1177765
2015-09-28T00:00:00Z,1998.281046
2015-09-29T00:00:00Z,841.5571675
2015-09-30T00:00:00Z,918.7164651
2015-10-01T00:00:00Z,664.0218957
2015-10-02T00:00:00Z,2221.423706
2015-10-03T00:00:00Z,649.46678
2015-10-04T00:00:00Z,541.3562026
2015-10-05T00:00:00Z,1239.815228
2015-10-06T00:00:00Z,756.2308395
2015-10-07T00:00:00Z,1036.489734
2015-10-08T00:00:00Z,923.446474
2015-10-09T00:00:00Z,1995.935929
2015-10-10T00:00:00Z,117.0405869
2015-10-11T00:00:00Z,386.7742305
2015-10-12T00:00:00Z,826.8620397
2015-10-13T00:00:00Z,719.8791925
2015-10-14T00:00:00Z,859.41518
2015-10-15T00:00:00Z,589.8968771
2015-10-16T00:00:00Z,3138.649238
2015-10-17T00:00:00Z,2026.049143
2015-10-18T00:00:00Z,756.5052229
2015-10-19T00:00:00Z,615.5006743
2015-10-20T00:00:00Z,879.5685512
2015-10-21T00:00:00Z,881.5274519
2015-10-22T00:00:00Z,920.8788284
2015-10-23T00:00:00Z,1207.037964
2015-10-24T00:00:00Z,313.0426065
2015-10-25T00:00:00Z,437.3242457
2015-10-26T00:00:00Z,855.4583455
2015-10-27T00:00:00Z,757.1703011
2015-10-28T00:00:00Z,1500.914217
2015-10-29T00:00:00Z,3230.98415
2015-10-30T00:00:00Z,1196.872577
2015-10-31T00:00:00Z,538.7496819
2015-11-01T00:00:00Z,619.1657299
2015-11-02T00:00:00Z,890.3495824
2015-11-03T00:00:00Z,2215.993585
2015-11-04T00:00:00Z,3442.134851
2015-11-05T00:00:00Z,1943.390338
2015-11-06T00:00:00Z,1083.421078
2015-11-07T00:00:00Z,959.2062253
2015-11-08T00:00:00Z,623.5126633
2015-11-09T00:00:00Z,1647.620152
2015-11-10T00:00:00Z,2904.499643
2015-11-11T00:00:00Z,2651.885909
2015-11-12T00:00:00Z,363.2970336
2015-11-13T00:00:00Z,399.9505406
2015-11-14T00:00:00Z,239.312673
2015-11-15T00:00:00Z,506.542112
2015-11-16T00:00:00Z,1996.612247
2015-11-17T00:00:00Z,1027.281234
2015-11-18T00:00:00Z,902.0235715
2015-11-19T00:00:00Z,792.5072279
2015-11-20T00:00:00Z,599.4950588
2015-11-21T00:00:00Z,329.711328
2015-11-22T00:00:00Z,247.483815
2015-11-23T00:00:00Z,727.2818999
2015-11-24T00:00:00Z,680.4627684
2015-11-25T00:00:00Z,536.0644053
2015-11-26T00:00:00Z,1217.253842
2015-11-27T00:00:00Z,517.5545306
2015-11-28T00:00:00Z,215.6153067
2015-11-29T00:00:00Z,241.087015
2015-11-30T00:00:00Z,735.8665247
2015-12-01T00:00:00Z,613.2671897
2015-12-02T00:00:00Z,925.7508432
2015-12-03T00:00:00Z,990.5275977
2015-12-04T00:00:00Z,1285.184791
2015-12-05T00:00:00Z,1455.020839
2015-12-06T00:00:00Z,1139.978632
2015-12-07T00:00:00Z,769.6742903
2015-12-08T00:00:00Z,557.4351464
2015-12-09T00:00:00Z,1253.470429
2015-12-10T00:00:00Z,626.7873508
2015-12-11T00:00:00Z,1511.5352
2015-12-12T00:00:00Z,773.4895803
2015-12-13T00:00:00Z,495.6327175
2015-12-14T00:00:00Z,1246.730087
2015-12-15T00:00:00Z,1296.799483
2015-12-16T00:00:00Z,1218.566266
2015-12-17T00:00:00Z,343.9306505
2015-12-18T00:00:00Z,1031.545949
2015-12-19T00:00:00Z,293.9422559
2015-12-20T00:00:00Z,558.9770242
2015-12-21T00:00:00Z,992.2201218
2015-12-22T00:00:00Z,1413.598679
2015-12-23T00:00:00Z,586.5322119
2015-12-24T00:00:00Z,755.1495299
2015-12-25T00:00:00Z,269.8026989
2015-12-26T00:00:00Z,1843.626205
2015-12-27T00:00:00Z,874.6793349
2015-12-28T00:00:00Z,1355.528578
2015-12-29T00:00:00Z,1345.007511
2015-12-30T00:00:00Z,967.6351373
2015-12-31T00:00:00Z,247.2508537
2016-01-01T00:00:00Z,364.4429747
2016-01-02T00:00:00Z,725.8840425
2016-01-03T00:00:00Z,758.7602102
2016-01-04T00:00:00Z,458.98961
2016-01-05T00:00:00Z,839.3932539
2016-01-06T00:00:00Z,882.661062
2016-01-07T00:00:00Z,1330.2271
2016-01-08T00:00:00Z,574.7183073
2016-01-09T00:00:00Z,824.473751
2016-01-10T00:00:00Z,411.2228325
2016-01-11T00:00:00Z,486.1825053
2016-01-12T00:00:00Z,1265.899292
2016-01-13T00:00:00Z,1544.568369
2016-01-14T00:00:00Z,863.4695153
2016-01-15T00:00:00Z,3197.031173
2016-01-16T00:00:00Z,672.6343118
2016-01-17T00:00:00Z,556.0337404
2016-01-18T00:00:00Z,1861.851589
2016-01-19T00:00:00Z,585.8334557
2016-01-20T00:00:00Z,2433.826393
2016-01-21T00:00:00Z,1338.941826
2016-01-22T00:00:00Z,821.3453464
2016-01-23T00:00:00Z,673.9099589
2016-01-24T00:00:00Z,567.6536356
2016-01-25T00:00:00Z,1583.533464
2016-01-26T00:00:00Z,1483.032994
2016-01-27T00:00:00Z,1634.690907
2016-01-28T00:00:00Z,1598.099255
2016-01-29T00:00:00Z,2229.954623
2016-01-30T00:00:00Z,847.1722873
2016-01-31T00:00:00Z,1506.967467
2016-02-01T00:00:00Z,1256.19672
2016-02-02T00:00:00Z,1724.987109
2016-02-03T00:00:00Z,591.8782457
2016-02-04T00:00:00Z,1837.760262
2016-02-05T00:00:00Z,1300.356141
2016-02-06T00:00:00Z,736.902725
2016-02-07T00:00:00Z,1079.264704
2016-02-08T00:00:00Z,1523.339278
2016-02-09T00:00:00Z,2157.504584
2016-02-10T00:00:00Z,3162.288411
2016-02-11T00:00:00Z,3142.063236
2016-02-12T00:00:00Z,3161.210774
2016-02-13T00:00:00Z,2233.071146
2016-02-14T00:00:00Z,1485.664641
2016-02-15T00:00:00Z,1931.968188
2016-02-16T00:00:00Z,1867.553477
2016-02-17T00:00:00Z,2236.167988
2016-02-18T00:00:00Z,2684.521344
2016-02-19T00:00:00Z,1295.582412
2016-02-20T00:00:00Z,2024.196717
2016-02-21T00:00:00Z,2105.868442
2016-02-22T00:00:00Z,1574.156967
2016-02-23T00:00:00Z,1622.073801
2016-02-24T00:00:00Z,1765.263043
2016-02-25T00:00:00Z,2354.357933
2016-02-26T00:00:00Z,1575.165149
2016-02-27T00:00:00Z,2160.714092
2016-02-28T00:00:00Z,1511.519425
2016-02-29T00:00:00Z,1310.668895
2016-03-01T00:00:00Z,3023.733599
2016-03-02T00:00:00Z,3717.847154
2016-03-03T00:00:00Z,5384.829188
2016-03-04T00:00:00Z,5014.670363
2016-03-05T00:00:00Z,10445.24412
2016-03-06T00:00:00Z,4178.871083
2016-03-07T00:00:00Z,3457.846061
2016-03-08T00:00:00Z,4588.537454
2016-03-09T00:00:00Z,5436.692748
2016-03-10T00:00:00Z,3941.27681
2016-03-11T00:00:00Z,3617.962718
2016-03-12T00:00:00Z,6377.877891
2016-03-13T00:00:00Z,6262.472094
2016-03-14T00:00:00Z,4935.126993
2016-03-15T00:00:00Z,4158.340901
2016-03-16T00:00:00Z,4148.70929
2016-03-17T00:00:00Z,4284.91183
2016-03-18T00:00:00Z,5581.966337
2016-03-19T00:00:00Z,3302.589587
2016-03-20T00:00:00Z,1484.879566
2016-03-21T00:00:00Z,3357.432706
2016-03-22T00:00:00Z,3314.972456
2016-03-23T00:00:00Z,2765.365718
2016-03-24T00:00:00Z,3051.652063
2016-03-25T00:00:00Z,1764.777316
2016-03-26T00:00:00Z,1052.712651
2016-03-27T00:00:00Z,2195.192222
2016-03-28T00:00:00Z,2484.121905
2016-03-29T00:00:00Z,2938.053847
2016-03-30T00:00:00Z,3488.775288
2016-03-31T00:00:00Z,3840.682246
2016-04-01T00:00:00Z,1725.926756
2016-04-02T00:00:00Z,858.9956827
2016-04-03T00:00:00Z,1579.307571
2016-04-04T00:00:00Z,1401.430592
2016-04-05T00:00:00Z,1761.955965
2016-04-06T00:00:00Z,2864.418913
2016-04-07T00:00:00Z,2058.301019
2016-04-08T00:00:00Z,3087.541392
2016-04-09T00:00:00Z,2387.672458
2016-04-10T00:00:00Z,2430.11991
2016-04-11T00:00:00Z,1961.009036
2016-04-12T00:00:00Z,2854.007884
2016-04-13T00:00:00Z,4090.502192
2016-04-14T00:00:00Z,1913.581822
2016-04-15T00:00:00Z,1246.054057
2016-04-16T00:00:00Z,612.0108872
2016-04-17T00:00:00Z,1830.649126
2016-04-18T00:00:00Z,2406.626278
2016-04-19T00:00:00Z,1334.170455
2016-04-20T00:00:00Z,1629.990372
2016-04-21T00:00:00Z,1119.707619
2016-04-22T00:00:00Z,2045.268878
2016-04-23T00:00:00Z,2054.912063
2016-04-24T00:00:00Z,1478.091301
2016-04-25T00:00:00Z,2122.145265
2016-04-26T00:00:00Z,2102.298647
2016-04-27T00:00:00Z,3471.08554
2016-04-28T00:00:00Z,1994.362131
2016-04-29T00:00:00Z,859.4055143
2016-04-30T00:00:00Z,3657.169595
2016-05-01T00:00:00Z,1660.482363
2016-05-02T00:00:00Z,2607.817977
2016-05-03T00:00:00Z,2818.815837
2016-05-04T00:00:00Z,1465.965202
2016-05-05T00:00:00Z,1920.545036
2016-05-06T00:00:00Z,1996.967969
2016-05-07T00:00:00Z,1206.946574
2016-05-08T00:00:00Z,872.1639513
2016-05-09T00:00:00Z,2566.836709
2016-05-10T00:00:00Z,1778.095184
2016-05-11T00:00:00Z,3156.004928
2016-05-12T00:00:00Z,2055.087811
2016-05-13T00:00:00Z,2461.768271
2016-05-14T00:00:00Z,2229.296665
2016-05-15T00:00:00Z,1556.050818
2016-05-16T00:00:00Z,2597.397088
2016-05-17T00:00:00Z,3103.61548
2016-05-18T00:00:00Z,5545.458377
2016-05-19T00:00:00Z,5491.492589
2016-05-20T00:00:00Z,3963.488787
2016-05-21T00:00:00Z,2200.066402
2016-05-22T00:00:00Z,1931.907352
2016-05-23T00:00:00Z,2035.523959
2016-05-24T00:00:00Z,3121.671061
2016-05-25T00:00:00Z,3470.555699
2016-05-26T00:00:00Z,2620.555638
2016-05-27T00:00:00Z,7638.328528
2016-05-28T00:00:00Z,4099.038722
2016-05-29T00:00:00Z,3897.250839
2016-05-30T00:00:00Z,3865.092697
2016-05-31T00:00:00Z,6253.053572
2016-06-01T00:00:00Z,3400.436749
2016-06-02T00:00:00Z,1453.198168
2016-06-03T00:00:00Z,3038.31958
2016-06-04T00:00:00Z,2035.903655
2016-06-05T00:00:00Z,790.8231118
2016-06-06T00:00:00Z,1401.030271
2016-06-07T00:00:00Z,2014.2697
2016-06-08T00:00:00Z,2347.910516
2016-06-09T00:00:00Z,1764.570741
2016-06-10T00:00:00Z,1853.9074
2016-06-11T00:00:00Z,1249.707147
2016-06-12T00:00:00Z,5143.334455
2016-06-13T00:00:00Z,5084.380662
2016-06-14T00:00:00Z,5622.283578
2016-06-15T00:00:00Z,2562.781693
2016-06-16T00:00:00Z,4425.105897
2016-06-17T00:00:00Z,7123.09492
2016-06-18T00:00:00Z,5068.140567
2016-06-19T00:00:00Z,2269.002189
2016-06-20T00:00:00Z,4339.464863
2016-06-21T00:00:00Z,6197.893691
2016-06-22T00:00:00Z,9989.38732
2016-06-23T00:00:00Z,5462.491894
2016-06-24T00:00:00Z,4412.59492
2016-06-25T00:00:00Z,1683.752389
2016-06-26T00:00:00Z,1940.8048
2016-06-27T00:00:00Z,2619.689582
2016-06-28T00:00:00Z,3061.723188
2016-06-29T00:00:00Z,3001.818226
2016-06-30T00:00:00Z,2832.094313
2016-07-01T00:00:00Z,3122.884628
2016-07-02T00:00:00Z,896.3344806
2016-07-03T00:00:00Z,1363.611095
2016-07-04T00:00:00Z,2141.168715
2016-07-05T00:00:00Z,2967.713013
2016-07-06T00:00:00Z,2090.667656
2016-07-07T00:00:00Z,2364.199541
2016-07-08T00:00:00Z,1946.658152
2016-07-09T00:00:00Z,1334.867602
2016-07-10T00:00:00Z,1026.351704
2016-07-11T00:00:00Z,1746.969504
2016-07-12T00:00:00Z,2224.061558
2016-07-13T00:00:00Z,1577.369113
2016-07-14T00:00:00Z,3229.748986
2016-07-15T00:00:00Z,3423.335017
2016-07-16T00:00:00Z,1292.981281
2016-07-17T00:00:00Z,1169.098557
2016-07-18T00:00:00Z,1198.13647
2016-07-19T00:00:00Z,2507.159148
2016-07-20T00:00:00Z,3471.135506
2016-07-21T00:00:00Z,2062.751611
2016-07-22T00:00:00Z,2971.487208
2016-07-23T00:00:00Z,2124.925473
2016-07-24T00:00:00Z,4021.485377
2016-07-25T00:00:00Z,2006.79412
2016-07-26T00:00:00Z,3534.504262
2016-07-27T00:00:00Z,2505.857062
2016-07-28T00:00:00Z,1572.929489
2016-07-29T00:00:00Z,1362.386627
2016-07-30T00:00:00Z,1060.461346
2016-07-31T00:00:00Z,1787.685696
2016-08-01T00:00:00Z,3026.912175
2016-08-02T00:00:00Z,5722.711132
2016-08-03T00:00:00Z,6325.452361
2016-08-04T00:00:00Z,3356.466152
2016-08-05T00:00:00Z,2166.304911
2016-08-06T00:00:00Z,2838.531661
2016-08-07T00:00:00Z,1825.607315
2016-08-08T00:00:00Z,2374.483716
2016-08-09T00:00:00Z,3740.171156
2016-08-10T00:00:00Z,5953.881435
2016-08-11T00:00:00Z,6522.762088
2016-08-12T00:00:00Z,4821.192357
2016-08-13T00:00:00Z,2208.612673
2016-08-14T00:00:00Z,2422.85711
2016-08-15T00:00:00Z,2596.132127
2016-08-16T00:00:00Z,2204.034115
2016-08-17T00:00:00Z,2236.161511
2016-08-18T00:00:00Z,2188.290986
2016-08-19T00:00:00Z,2143.936322
2016-08-20T00:00:00Z,1837.814595
2016-08-21T00:00:00Z,949.5946319
2016-08-22T00:00:00Z,1235.787741
2016-08-23T00:00:00Z,2993.429371
2016-08-24T00:00:00Z,1488.979212
2016-08-25T00:00:00Z,1853.286267
2016-08-26T00:00:00Z,1479.858016
2016-08-27T00:00:00Z,1299.134244
2016-08-28T00:00:00Z,1443.290468
2016-08-29T00:00:00Z,2957.536024
2016-08-30T00:00:00Z,3015.981247
2016-08-31T00:00:00Z,2944.84166
2016-09-01T00:00:00Z,3434.246573
2016-09-02T00:00:00Z,2736.883286
