timestamp,addr_with_balance_0_1_num
2010-01-06T00:00:00Z,30727
2010-01-07T00:00:00Z,30881
2010-01-08T00:00:00Z,31034
2010-01-09T00:00:00Z,31185
2010-01-10T00:00:00Z,31375
2010-01-11T00:00:00Z,31534
2010-01-12T00:00:00Z,31479
2010-01-13T00:00:00Z,31645
2010-01-14T00:00:00Z,31781
2010-01-15T00:00:00Z,31917
2010-01-16T00:00:00Z,32037
2010-01-17T00:00:00Z,32168
2010-01-18T00:00:00Z,32294
2010-01-19T00:00:00Z,32418
2010-01-20T00:00:00Z,32576
2010-01-21T00:00:00Z,32748
2010-01-22T00:00:00Z,32878
2010-01-23T00:00:00Z,33038
2010-01-24T00:00:00Z,33191
2010-01-25T00:00:00Z,33349
2010-01-26T00:00:00Z,33530
2010-01-27T00:00:00Z,33674
2010-01-28T00:00:00Z,33830
2010-01-29T00:00:00Z,34009
2010-01-30T00:00:00Z,34188
2010-01-31T00:00:00Z,34336
2010-02-01T00:00:00Z,34511
2010-02-02T00:00:00Z,34635
2010-02-03T00:00:00Z,34899
2010-02-04T00:00:00Z,35090
2010-02-05T00:00:00Z,35073
2010-02-06T00:00:00Z,35237
2010-02-07T00:00:00Z,35449
2010-02-08T00:00:00Z,35531
2010-02-09T00:00:00Z,35324
2010-02-10T00:00:00Z,34887
2010-02-11T00:00:00Z,34982
2010-02-12T00:00:00Z,35130
2010-02-13T00:00:00Z,35279
2010-02-14T00:00:00Z,35438
2010-02-15T00:00:00Z,35529
2010-02-16T00:00:00Z,35712
2010-02-17T00:00:00Z,35932
2010-02-18T00:00:00Z,36085
2010-02-19T00:00:00Z,36277
2010-02-20T00:00:00Z,36473
2010-02-21T00:00:00Z,36572
2010-02-22T00:00:00Z,36568
2010-02-23T00:00:00Z,36818
2010-02-24T00:00:00Z,36885
2010-02-25T00:00:00Z,36898
2010-02-26T00:00:00Z,37052
2010-02-27T00:00:00Z,37215
2010-02-28T00:00:00Z,37266
2010-03-01T00:00:00Z,37430
2010-03-02T00:00:00Z,37579
2010-03-03T00:00:00Z,37627
2010-03-04T00:00:00Z,37426
2010-03-05T00:00:00Z,37597
2010-03-06T00:00:00Z,37683
2010-03-07T00:00:00Z,37749
2010-03-08T00:00:00Z,37696
2010-03-09T00:00:00Z,37762
2010-03-10T00:00:00Z,37890
2010-03-11T00:00:00Z,37960
2010-03-12T00:00:00Z,38074
2010-03-13T00:00:00Z,38192
2010-03-14T00:00:00Z,38309
2010-03-15T00:00:00Z,38447
2010-03-16T00:00:00Z,38551
2010-03-17T00:00:00Z,38664
2010-03-18T00:00:00Z,38731
2010-03-19T00:00:00Z,38763
2010-03-20T00:00:00Z,38896
2010-03-21T00:00:00Z,39072
2010-03-22T00:00:00Z,39213
2010-03-23T00:00:00Z,39349
2010-03-24T00:00:00Z,39495
2010-03-25T00:00:00Z,39348
2010-03-26T00:00:00Z,39472
2010-03-27T00:00:00Z,39629
2010-03-28T00:00:00Z,39799
2010-03-29T00:00:00Z,39927
2010-03-30T00:00:00Z,40132
2010-03-31T00:00:00Z,40320
2010-04-01T00:00:00Z,40462
2010-04-02T00:00:00Z,40598
2010-04-03T00:00:00Z,40738
2010-04-04T00:00:00Z,40843
2010-04-05T00:00:00Z,40879
2010-04-06T00:00:00Z,40947
2010-04-07T00:00:00Z,41043
2010-04-08T00:00:00Z,41211
2010-04-09T00:00:00Z,41333
2010-04-10T00:00:00Z,41341
2010-04-11T00:00:00Z,41427
2010-04-12T00:00:00Z,41513
2010-04-13T00:00:00Z,41671
2010-04-14T00:00:00Z,41779
2010-04-15T00:00:00Z,41371
2010-04-16T00:00:00Z,41382
2010-04-17T00:00:00Z,41545
2010-04-18T00:00:00Z,41697
2010-04-19T00:00:00Z,41662
2010-04-20T00:00:00Z,41680
2010-04-21T00:00:00Z,41771
2010-04-22T00:00:00Z,41901
2010-04-23T00:00:00Z,42016
2010-04-24T00:00:00Z,42100
2010-04-25T00:00:00Z,42111
2010-04-26T00:00:00Z,42216
2010-04-27T00:00:00Z,42358
2010-04-28T00:00:00Z,42440
2010-04-29T00:00:00Z,42552
2010-04-30T00:00:00Z,42674
2010-05-01T00:00:00Z,42802
2010-05-02T00:00:00Z,42923
2010-05-03T00:00:00Z,42982
2010-05-04T00:00:00Z,42965
2010-05-05T00:00:00Z,42976
2010-05-06T00:00:00Z,42857
2010-05-07T00:00:00Z,42912
2010-05-08T00:00:00Z,42803
2010-05-09T00:00:00Z,42878
2010-05-10T00:00:00Z,42867
2010-05-11T00:00:00Z,42947
2010-05-12T00:00:00Z,42969
2010-05-13T00:00:00Z,43008
2010-05-14T00:00:00Z,43045
2010-05-15T00:00:00Z,43085
2010-05-16T00:00:00Z,43158
2010-05-17T00:00:00Z,43182
2010-05-18T00:00:00Z,43253
2010-05-19T00:00:00Z,43327
2010-05-20T00:00:00Z,43475
2010-05-21T00:00:00Z,43534
2010-05-22T00:00:00Z,43612
2010-05-23T00:00:00Z,43726
2010-05-24T00:00:00Z,43841
2010-05-25T00:00:00Z,43962
2010-05-26T00:00:00Z,44080
2010-05-27T00:00:00Z,44152
2010-05-28T00:00:00Z,44325
2010-05-29T00:00:00Z,44408
2010-05-30T00:00:00Z,44515
2010-05-31T00:00:00Z,44602
2010-06-01T00:00:00Z,44670
2010-06-02T00:00:00Z,44776
2010-06-03T00:00:00Z,44781
2010-06-04T00:00:00Z,44880
2010-06-05T00:00:00Z,44964
2010-06-06T00:00:00Z,45063
2010-06-07T00:00:00Z,44968
2010-06-08T00:00:00Z,45052
2010-06-09T00:00:00Z,45116
2010-06-10T00:00:00Z,45235
2010-06-11T00:00:00Z,45332
2010-06-12T00:00:00Z,45417
2010-06-13T00:00:00Z,45507
2010-06-14T00:00:00Z,45535
2010-06-15T00:00:00Z,45668
2010-06-16T00:00:00Z,45741
2010-06-17T00:00:00Z,45851
2010-06-18T00:00:00Z,45931
2010-06-19T00:00:00Z,45953
2010-06-20T00:00:00Z,46084
2010-06-21T00:00:00Z,46191
2010-06-22T00:00:00Z,46267
2010-06-23T00:00:00Z,46401
2010-06-24T00:00:00Z,46481
2010-06-25T00:00:00Z,46618
2010-06-26T00:00:00Z,46747
2010-06-27T00:00:00Z,46850
2010-06-28T00:00:00Z,46941
2010-06-29T00:00:00Z,46969
2010-06-30T00:00:00Z,46983
2010-07-01T00:00:00Z,47070
2010-07-02T00:00:00Z,47102
2010-07-03T00:00:00Z,47217
2010-07-04T00:00:00Z,47165
2010-07-05T00:00:00Z,47199
2010-07-06T00:00:00Z,47309
2010-07-07T00:00:00Z,47335
2010-07-08T00:00:00Z,47437
2010-07-09T00:00:00Z,47577
2010-07-10T00:00:00Z,47625
2010-07-11T00:00:00Z,47800
2010-07-12T00:00:00Z,49421
2010-07-13T00:00:00Z,50301
2010-07-14T00:00:00Z,50889
2010-07-15T00:00:00Z,51143
2010-07-16T00:00:00Z,51505
2010-07-17T00:00:00Z,51454
2010-07-18T00:00:00Z,51320
2010-07-19T00:00:00Z,51347
2010-07-20T00:00:00Z,51446
2010-07-21T00:00:00Z,51454
2010-07-22T00:00:00Z,51591
2010-07-23T00:00:00Z,51718
2010-07-24T00:00:00Z,51770
2010-07-25T00:00:00Z,51822
2010-07-26T00:00:00Z,51423
2010-07-27T00:00:00Z,51442
2010-07-28T00:00:00Z,51476
2010-07-29T00:00:00Z,51635
2010-07-30T00:00:00Z,51676
2010-07-31T00:00:00Z,51786
2010-08-01T00:00:00Z,51884
2010-08-02T00:00:00Z,51973
2010-08-03T00:00:00Z,51997
2010-08-04T00:00:00Z,52157
2010-08-05T00:00:00Z,52254
2010-08-06T00:00:00Z,52302
2010-08-07T00:00:00Z,52305
2010-08-08T00:00:00Z,52392
2010-08-09T00:00:00Z,52441
2010-08-10T00:00:00Z,52489
2010-08-11T00:00:00Z,52528
2010-08-12T00:00:00Z,52703
2010-08-13T00:00:00Z,52794
2010-08-14T00:00:00Z,52987
2010-08-15T00:00:00Z,53085
2010-08-16T00:00:00Z,53155
2010-08-17T00:00:00Z,53270
2010-08-18T00:00:00Z,53267
2010-08-19T00:00:00Z,53356
2010-08-20T00:00:00Z,53410
2010-08-21T00:00:00Z,53510
2010-08-22T00:00:00Z,53555
2010-08-23T00:00:00Z,53587
2010-08-24T00:00:00Z,53638
2010-08-25T00:00:00Z,53771
2010-08-26T00:00:00Z,53758
2010-08-27T00:00:00Z,53809
2010-08-28T00:00:00Z,53884
2010-08-29T00:00:00Z,54003
2010-08-30T00:00:00Z,54049
2010-08-31T00:00:00Z,54029
2010-09-01T00:00:00Z,54099
2010-09-02T00:00:00Z,54102
2010-09-03T00:00:00Z,54201
2010-09-04T00:00:00Z,54267
2010-09-05T00:00:00Z,54317
2010-09-06T00:00:00Z,54344
2010-09-07T00:00:00Z,54418
2010-09-08T00:00:00Z,54513
2010-09-09T00:00:00Z,54591
2010-09-10T00:00:00Z,54684
2010-09-11T00:00:00Z,54784
2010-09-12T00:00:00Z,54733
2010-09-13T00:00:00Z,54785
2010-09-14T00:00:00Z,54861
2010-09-15T00:00:00Z,54934
2010-09-16T00:00:00Z,54941
2010-09-17T00:00:00Z,54544
2010-09-18T00:00:00Z,54658
2010-09-19T00:00:00Z,54629
2010-09-20T00:00:00Z,54718
2010-09-21T00:00:00Z,54732
2010-09-22T00:00:00Z,54802
2010-09-23T00:00:00Z,54892
2010-09-24T00:00:00Z,55017
2010-09-25T00:00:00Z,55079
2010-09-26T00:00:00Z,55140
2010-09-27T00:00:00Z,54873
2010-09-28T00:00:00Z,53935
2010-09-29T00:00:00Z,53974
2010-09-30T00:00:00Z,54064
2010-10-01T00:00:00Z,54145
2010-10-02T00:00:00Z,54202
2010-10-03T00:00:00Z,54289
2010-10-04T00:00:00Z,54259
2010-10-05T00:00:00Z,54313
2010-10-06T00:00:00Z,54387
2010-10-07T00:00:00Z,54393
2010-10-08T00:00:00Z,54302
2010-10-09T00:00:00Z,54325
2010-10-10T00:00:00Z,54433
2010-10-11T00:00:00Z,54510
2010-10-12T00:00:00Z,54580
2010-10-13T00:00:00Z,54407
2010-10-14T00:00:00Z,54496
2010-10-15T00:00:00Z,54590
2010-10-16T00:00:00Z,54517
2010-10-17T00:00:00Z,54641
2010-10-18T00:00:00Z,54759
2010-10-19T00:00:00Z,54980
2010-10-20T00:00:00Z,55114
2010-10-21T00:00:00Z,55149
2010-10-22T00:00:00Z,55227
2010-10-23T00:00:00Z,55366
2010-10-24T00:00:00Z,55530
2010-10-25T00:00:00Z,55597
2010-10-26T00:00:00Z,55816
2010-10-27T00:00:00Z,55869
2010-10-28T00:00:00Z,55883
2010-10-29T00:00:00Z,55918
2010-10-30T00:00:00Z,56015
2010-10-31T00:00:00Z,56019
2010-11-01T00:00:00Z,56087
2010-11-02T00:00:00Z,56179
2010-11-03T00:00:00Z,56255
2010-11-04T00:00:00Z,56298
2010-11-05T00:00:00Z,56247
2010-11-06T00:00:00Z,56360
2010-11-07T00:00:00Z,56472
2010-11-08T00:00:00Z,55806
2010-11-09T00:00:00Z,55870
2010-11-10T00:00:00Z,55990
2010-11-11T00:00:00Z,56114
2010-11-12T00:00:00Z,56195
2010-11-13T00:00:00Z,56284
2010-11-14T00:00:00Z,56127
2010-11-15T00:00:00Z,56179
2010-11-16T00:00:00Z,56180
2010-11-17T00:00:00Z,56313
2010-11-18T00:00:00Z,56443
2010-11-19T00:00:00Z,56453
2010-11-20T00:00:00Z,56604
2010-11-21T00:00:00Z,56690
2010-11-22T00:00:00Z,56761
2010-11-23T00:00:00Z,56743
2010-11-24T00:00:00Z,56745
2010-11-25T00:00:00Z,56835
2010-11-26T00:00:00Z,56897
2010-11-27T00:00:00Z,56930
2010-11-28T00:00:00Z,57051
2010-11-29T00:00:00Z,57062
2010-11-30T00:00:00Z,57152
2010-12-01T00:00:00Z,57021
2010-12-02T00:00:00Z,57025
2010-12-03T00:00:00Z,56926
2010-12-04T00:00:00Z,57076
2010-12-05T00:00:00Z,57206
2010-12-06T00:00:00Z,57379
2010-12-07T00:00:00Z,57353
2010-12-08T00:00:00Z,57472
2010-12-09T00:00:00Z,57574
2010-12-10T00:00:00Z,57690
2010-12-11T00:00:00Z,57843
2010-12-12T00:00:00Z,57930
2010-12-13T00:00:00Z,57517
2010-12-14T00:00:00Z,57622
2010-12-15T00:00:00Z,57760
2010-12-16T00:00:00Z,57839
2010-12-17T00:00:00Z,57970
2010-12-18T00:00:00Z,58117
2010-12-19T00:00:00Z,58101
2010-12-20T00:00:00Z,58107
2010-12-21T00:00:00Z,58232
2010-12-22T00:00:00Z,58229
2010-12-23T00:00:00Z,58371
2010-12-24T00:00:00Z,58472
2010-12-25T00:00:00Z,58759
2010-12-26T00:00:00Z,58956
2010-12-27T00:00:00Z,58782
2010-12-28T00:00:00Z,58951
2010-12-29T00:00:00Z,58982
2010-12-30T00:00:00Z,59031
2010-12-31T00:00:00Z,59153
2011-01-01T00:00:00Z,59278
2011-01-02T00:00:00Z,59323
2011-01-03T00:00:00Z,59284
2011-01-04T00:00:00Z,59375
2011-01-05T00:00:00Z,59295
2011-01-06T00:00:00Z,59275
2011-01-07T00:00:00Z,59344
2011-01-08T00:00:00Z,59468
2011-01-09T00:00:00Z,59549
2011-01-10T00:00:00Z,59662
2011-01-11T00:00:00Z,59747
2011-01-12T00:00:00Z,59855
2011-01-13T00:00:00Z,59685
2011-01-14T00:00:00Z,59536
2011-01-15T00:00:00Z,59669
2011-01-16T00:00:00Z,59707
2011-01-17T00:00:00Z,59876
2011-01-18T00:00:00Z,59889
2011-01-19T00:00:00Z,59913
2011-01-20T00:00:00Z,60061
2011-01-21T00:00:00Z,60032
2011-01-22T00:00:00Z,60073
2011-01-23T00:00:00Z,59970
2011-01-24T00:00:00Z,60097
2011-01-25T00:00:00Z,60187
2011-01-26T00:00:00Z,60231
2011-01-27T00:00:00Z,60082
2011-01-28T00:00:00Z,60172
2011-01-29T00:00:00Z,60278
2011-01-30T00:00:00Z,60350
2011-01-31T00:00:00Z,60361
2011-02-01T00:00:00Z,60286
2011-02-02T00:00:00Z,60348
2011-02-03T00:00:00Z,60430
2011-02-04T00:00:00Z,60539
2011-02-05T00:00:00Z,60478
2011-02-06T00:00:00Z,60572
2011-02-07T00:00:00Z,60664
2011-02-08T00:00:00Z,60759
2011-02-09T00:00:00Z,60961
2011-02-10T00:00:00Z,61333
2011-02-11T00:00:00Z,61328
2011-02-12T00:00:00Z,61503
2011-02-13T00:00:00Z,61542
2011-02-14T00:00:00Z,61276
2011-02-15T00:00:00Z,61484
2011-02-16T00:00:00Z,61654
2011-02-17T00:00:00Z,61893
